chapter,title,mort-total-US04,mort-male-US04,mort-female-US04
14,Ischaemia and infarction of kidney,368,156,212
14,"Cyst of kidney, acquired",7,3,4
14,Other specified disorders of kidney and ureter,582,274,308
14,"Disorder of kidney and ureter, unspecified",2751,1473,1278
14,Other disorders of kidney and ureter in diseases classified elsewhere,0,0,0
14,Late syphilis of kidney,0,0,0
14,Other disorders of kidney and ureter in infectious and parasitic diseases classified elsewhere,0,0,0
14,Other disorders of kidney and ureter in other diseases classified elsewhere,0,0,0
14,Cystitis,,,
14,Acute cystitis,68,21,47
14,Interstitial cystitis (chronic),18,0,18
14,Other chronic cystitis,74,29,45
14,Trigonitis,1,1,0
14,Irradiation cystitis,34,14,20
14,Other cystitis,56,23,33
14,"Cystitis, unspecified",524,168,356
14,"Neuromuscular dysfunction of bladder, not elsewhere classified",,,
14,"Uninhibited neuropathic bladder, not elsewhere classified",0,0,0
14,"Reflex neuropathic bladder, not elsewhere classified",0,0,0
14,"Flaccid neuropathic bladder, not elsewhere classified",77,40,37
14,Other neuromuscular dysfunction of bladder,2,2,0
14,"Neuromuscular dysfunction of bladder, unspecified",757,384,373
14,Other disorders of bladder,,,
14,Bladder-neck obstruction,247,223,24
14,Vesicointestinal fistula,555,168,387
14,"Vesical fistula, not elsewhere classified",57,19,38
14,Diverticulum of bladder,13,9,4
14,"Rupture of bladder, nontraumatic",110,69,41
14,Other specified disorders of bladder,91,52,39
14,"Bladder disorder, unspecified",128,61,67
14,Bladder disorders in diseases classified elsewhere,0,0,0
14,Tuberculous cystitis,0,0,0
14,Bladder disorders in other diseases classified elsewhere,0,0,0
14,Urethritis and urethral syndrome,,,
14,Urethral abscess,7,4,3
14,Nonspecific urethritis,0,0,0
14,Other urethritis,10,6,4
14,"Urethral syndrome, unspecified",3,3,0
14,Urethral stricture,,,
14,Post-traumatic urethral stricture,0,0,0
14,"Postinfective urethral stricture, not elsewhere classified",0,0,0
14,Other urethral stricture,0,0,0
14,"Urethral stricture, unspecified",99,83,16
14,Other disorders of urethra,,,
14,Urethral fistula,18,12,6
14,Urethral diverticulum,1,0,1
14,Urethral caruncle,0,0,0
14,Prolapsed urethral mucosa,2,0,2
14,Other specified disorders of urethra,40,29,11
14,"Urethral disorder, unspecified",9,6,3
14,Urethral disorders in diseases classified elsewhere,0,0,0
14,Urethritis in diseases classified elsewhere,0,0,0
14,Other urethral disorders in diseases classified elsewhere,0,0,0
14,Other disorders of urinary system,,,
14,"Urinary tract infection, site not specified",83249,25624,57625
14,"Persistent proteinuria, unspecified",2,0,2
14,"Orthostatic proteinuria, unspecified",0,0,0
14,Stress incontinence,2,0,2
14,Other specified urinary incontinence,1,0,1
14,Other specified disorders of urinary system,6,5,1
14,"Disorder of urinary system, unspecified",66,25,41
14,Hyperplasia of prostate,2722,2722,0
14,Inflammatory diseases of prostate,,,
14,Acute prostatitis,26,26,0
14,Chronic prostatitis,27,27,0
14,Abscess of prostate,24,24,0
14,Prostatocystitis,6,6,0
14,Other inflammatory diseases of prostate,1,1,0
14,"Inflammatory disease of prostate, unspecified",96,96,0
14,Other disorders of prostate,,,
14,Calculus of prostate,1,1,0
14,Congestion and haemorrhage of prostate,13,13,0
14,Atrophy of prostate,0,0,0
14,Dysplasia of prostate,0,0,0
14,Other specified disorders of prostate,7,7,0
14,"Disorder of prostate, unspecified",266,266,0
14,Hydrocele and spermatocele,,,
14,Encysted hydrocele,0,0,0
14,Infected hydrocele,0,0,0
14,Other hydrocele,0,0,0
14,"Hydrocele, unspecified",6,6,0
14,Spermatocele,0,0,0
14,Torsion of testis,1,1,0
14,Orchitis and epididymitis,,,
14,"Orchitis, epididymitis and epididymo-orchitis with abscess",8,8,0
14,"Orchitis, epididymitis and epididymo-orchitis without abscess",35,35,0
14,Male infertility,0,0,0
14,"Redundant prepuce, phimosis and paraphimosis",0,0,0
14,Other disorders of penis,,,
14,Leukoplakia of penis,0,0,0
14,Balanoposthitis,3,3,0
14,Other inflammatory disorders of penis,47,47,0
14,Priapism,1,1,0
14,Impotence of organic origin,0,0,0
14,Ulcer of penis,1,1,0
14,Induratio penis plastica,0,0,0
14,Other specified disorders of penis,4,4,0
14,"Disorder of penis, unspecified",12,12,0
14,"Inflammatory disorders of male genital organs, not elsewhere classified",,,
14,Inflammatory disorders of seminal vesicle,2,2,0
14,"Inflammatory disorders of spermatic cord, tunica vaginalis and vas deferens",2,2,0
14,Inflammatory disorders of scrotum,171,171,0
14,Inflammatory disorders of other specified male genital organs,130,130,0
14,Inflammatory disorder of unspecified male genital organ,9,9,0
14,Other disorders of male genital organs,,,
14,Atrophy of testis,1,1,0
14,Vascular disorders of male genital organs,8,8,0
14,Other specified disorders of male genital organs,8,8,0
14,"Disorder of male genital organs, unspecified",15,15,0
14,Disorders of male genital organs in diseases classified elsewhere,0,0,0
14,Disorders of prostate in diseases classified elsewhere,0,0,0
14,Disorders of testis and epididymis in diseases classified elsewhere,0,0,0
14,Balanitis in diseases classified elsewhere,0,0,0
14,Other disorders of male genital organs in diseases classified elsewhere,0,0,0
14,Benign mammary dysplasia,,,
14,Solitary cyst of breast,0,0,0
14,Diffuse cystic mastopathy,0,0,0
14,Fibroadenosis of breast,1,0,1
14,Fibrosclerosis of breast,0,0,0
14,Mammary duct ectasia,0,0,0
14,Other benign mammary dysplasias,0,0,0
14,"Benign mammary dysplasia, unspecified",0,0,0
14,Inflammatory disorders of breast,66,4,62
14,Hypertrophy of breast,2,0,2
14,Unspecified lump in breast,126,0,126
14,Other disorders of breast,,,
14,Fissure and fistula of nipple,0,0,0
14,Fat necrosis of breast,1,0,1
14,Atrophy of breast,0,0,0
14,Galactorrhoea not associated with childbirth,0,0,0
14,Mastodynia,0,0,0
14,Other signs and symptoms in breast,2,0,2
14,Other specified disorders of breast,7,2,5
14,"Disorder of breast, unspecified",108,6,102
14,Salpingitis and oophoritis,,,
14,Acute salpingitis and oophoritis,8,0,8
14,Chronic salpingitis and oophoritis,2,0,2
14,"Salpingitis and oophoritis, unspecified",69,0,69
14,"Inflammatory disease of uterus, except cervix",,,
14,Acute inflammatory disease of uterus,9,0,9
14,Chronic inflammatory disease of uterus,1,0,1
14,"Inflammatory disease of uterus, unspecified",77,0,77
14,Inflammatory disease of cervix uteri,10,0,10
14,Other female pelvic inflammatory diseases,,,
14,Acute parametritis and pelvic cellulitis,1,0,1
14,Chronic parametritis and pelvic cellulitis,3,0,3
14,Unspecified parametritis and pelvic cellulitis,5,0,5
14,Female acute pelvic peritonitis,0,0,0
14,Female chronic pelvic peritonitis,0,0,0
14,"Female pelvic peritonitis, unspecified",5,0,5
14,Female pelvic peritoneal adhesions,11,0,11
14,Other specified female pelvic inflammatory diseases,1,0,1
14,"Female pelvic inflammatory disease, unspecified",442,0,442
14,Female pelvic inflammatory disorders in diseases classified elsewhere,0,0,0
14,Tuberculous infection of cervix uteri,0,0,0
14,Female tuberculous pelvic inflammatory disease,0,0,0
14,Female syphilitic pelvic inflammatory disease,0,0,0
14,Female gonococcal pelvic inflammatory disease,0,0,0
14,Female chlamydial pelvic inflammatory disease,0,0,0
14,Female pelvic inflammatory disorders in other diseases classified elsewhere,0,0,0
14,Diseases of Bartholin gland,,,
14,Cyst of Bartholin gland,1,0,1
14,Abscess of Bartholin gland,2,0,2
14,Other diseases of Bartholin gland,0,0,0
14,"Disease of Bartholin gland, unspecified",0,0,0
14,Other inflammation of vagina and vulva,,,
14,Acute vaginitis,23,0,23
14,Subacute and chronic vaginitis,0,0,0
14,Acute vulvitis,8,0,8
14,Subacute and chronic vulvitis,0,0,0
14,Abscess of vulva,12,0,12
14,Ulceration of vagina,1,0,1
14,Ulceration of vulva,1,0,1
14,Other specified inflammation of vagina and vulva,14,0,14
14,Vulvovaginal ulceration and inflammation in diseases classified elsewhere,0,0,0
14,Ulceration of vulva in infectious and parasitic diseases classified elsewhere,0,0,0
14,"Vaginitis, vulvitis and vulvovaginitis in infectious and parasitic diseases classified elsewhere",0,0,0
14,Vulvovaginal ulceration and inflammation in other diseases classified elsewhere,0,0,0
14,Endometriosis,,,
14,Endometriosis of uterus,10,0,10
14,Endometriosis of ovary,2,0,2
14,Endometriosis of fallopian tube,0,0,0
14,Endometriosis of pelvic peritoneum,2,0,2
14,Endometriosis of rectovaginal septum and vagina,0,0,0
14,Endometriosis of intestine,0,0,0
14,Endometriosis in cutaneous scar,0,0,0
14,Other endometriosis,0,0,0
14,"Endometriosis, unspecified",22,0,22
14,Female genital prolapse,,,
14,Female urethrocele,1,0,1
14,Cystocele,55,0,55
14,Incomplete uterovaginal prolapse,0,0,0
14,Complete uterovaginal prolapse,4,0,4
14,"Uterovaginal prolapse, unspecified",38,0,38
14,Vaginal enterocele,0,0,0
14,Rectocele,8,0,8
14,Other female genital prolapse,9,0,9
14,"Female genital prolapse, unspecified",1,0,1
14,Fistulae involving female genital tract,,,
14,Vesicovaginal fistula,20,0,20
14,Other female urinary-genital tract fistulae,1,0,1
14,Fistula of vagina to small intestine,1,0,1
14,Fistula of vagina to large intestine,277,0,277
14,Other female intestinal-genital tract fistulae,46,0,46
14,Female genital tract-skin fistulae,0,0,0
14,Other female genital tract fistulae,1,0,1
14,"Female genital tract fistula, unspecified",18,0,18
14,"Noninflammatory disorders of ovary, fallopian tube and broad ligament",,,
14,Follicular cyst of ovary,0,0,0
14,Corpus luteum cyst,3,0,3
14,Other and unspecified ovarian cysts,78,0,78
14,Acquired atrophy of ovary and fallopian tube,0,0,0
14,Prolapse and hernia of ovary and fallopian tube,0,0,0
14,"Torsion of ovary, ovarian pedicle and fallopian tube",14,0,14
14,Haematosalpinx,0,0,0
14,Haematoma of broad ligament,0,0,0
14,"Other noninflammatory disorders of ovary, fallopian tube and broad ligament",19,0,19
14,"Noninflammatory disorder of ovary, fallopian tube and broad ligament, unspecified",195,0,195
14,Polyp of female genital tract,,,
14,Polyp of corpus uteri,1,0,1
14,Polyp of cervix uteri,1,0,1
14,Polyp of vagina,0,0,0
14,Polyp of vulva,0,0,0
14,Polyp of other parts of female genital tract,0,0,0
14,"Polyp of female genital tract, unspecified",0,0,0
14,"Other noninflammatory disorders of uterus, except cervix",,,
14,Endometrial glandular hyperplasia,3,0,3
14,Endometrial adenomatous hyperplasia,0,0,0
14,Hypertrophy of uterus,1,0,1
14,Subinvolution of uterus,0,0,0
14,Malposition of uterus,0,0,0
14,Inversion of uterus,0,0,0
14,Intrauterine synechiae,0,0,0
14,Haematometra,1,0,1
14,Other specified noninflammatory disorders of uterus,20,0,20
14,"Noninflammatory disorder of uterus, unspecified",53,0,53
14,Erosion and ectropion of cervix uteri,1,0,1
14,Dysplasia of cervix uteri,,,
14,Mild cervical dysplasia,0,0,0
14,Moderate cervical dysplasia,0,0,0
14,"Severe cervical dysplasia, not elsewhere classified",0,0,0
14,"Dysplasia of cervix uteri, unspecified",2,0,2
14,Other noninflammatory disorders of cervix uteri,,,
14,Leukoplakia of cervix uteri,0,0,0
14,Old laceration of cervix uteri,0,0,0
14,Stricture and stenosis of cervix uteri,31,0,31
14,Incompetence of cervix uteri,26,0,26
14,Hypertrophic elongation of cervix uteri,0,0,0
14,Other specified noninflammatory disorders of cervix uteri,12,0,12
14,"Noninflammatory disorder of cervix uteri, unspecified",8,0,8
14,Other noninflammatory disorders of vagina,,,
14,Mild vaginal dysplasia,0,0,0
14,Moderate vaginal dysplasia,0,0,0
14,"Severe vaginal dysplasia, not elsewhere classified",0,0,0
14,"Dysplasia of vagina, unspecified",0,0,0
14,Leukoplakia of vagina,0,0,0
14,Stricture and atresia of vagina,0,0,0
14,Tight hymenal ring,0,0,0
14,Haematocolpos,0,0,0
14,Other specified noninflammatory disorders of vagina,3,0,3
14,"Noninflammatory disorder of vagina, unspecified",4,0,4
14,Other noninflammatory disorders of vulva and perineum,,,
14,Mild vulvar dysplasia,0,0,0
14,Moderate vulvar dysplasia,0,0,0
14,"Severe vulvar dysplasia, not elsewhere classified",0,0,0
14,"Dysplasia of vulva, unspecified",0,0,0
14,Leukoplakia of vulva,0,0,0
14,Atrophy of vulva,0,0,0
14,Hypertrophy of vulva,0,0,0
14,Vulvar cyst,1,0,1
14,Other specified noninflammatory disorders of vulva and perineum,1,0,1
14,"Noninflammatory disorder of vulva and perineum, unspecified",2,0,2
14,"Absent, scanty and rare menstruation",,,
14,Primary amenorrhoea,0,0,0
14,Secondary amenorrhoea,0,0,0
14,"Amenorrhoea, unspecified",1,0,1
14,Primary oligomenorrhoea,0,0,0
14,Secondary oligomenorrhoea,0,0,0
14,"Oligomenorrhoea, unspecified",0,0,0
14,"Excessive, frequent and irregular menstruation",,,
14,Excessive and frequent menstruation with regular cycle,7,0,7
14,Excessive and frequent menstruation with irregular cycle,7,0,7
14,Excessive menstruation at puberty,0,0,0
14,Ovulation bleeding,0,0,0
14,Excessive bleeding in the premenopausal period,0,0,0
14,Other specified irregular menstruation,0,0,0
14,"Irregular menstruation, unspecified",2,0,2
14,Other abnormal uterine and vaginal bleeding,,,
14,Postcoital and contact bleeding,0,0,0
14,Other specified abnormal uterine and vaginal bleeding,8,0,8
14,"Abnormal uterine and vaginal bleeding, unspecified",152,0,152
14,Pain and other conditions associated with female genital organs and menstrual cycle,,,
14,Mittelschmerz,0,0,0
14,Dyspareunia,0,0,0
14,Vaginismus,0,0,0
14,Premenstrual tension syndrome,0,0,0
14,Primary dysmenorrhoea,0,0,0
14,Secondary dysmenorrhoea,0,0,0
14,"Dysmenorrhoea, unspecified",0,0,0
14,Other specified conditions associated with female genital organs and menstrual cycle,63,0,63
14,Unspecified condition associated with female genital organs and menstrual cycle,11,0,11
14,Menopausal and other perimenopausal disorders,,,
14,Postmenopausal bleeding,18,0,18
14,Menopausal and female climacteric states,15,0,15
14,Postmenopausal atrophic vaginitis,5,0,5
14,States associated with artificial menopause,2,0,2
14,Other specified menopausal and perimenopausal disorders,0,0,0
14,"Menopausal and perimenopausal disorder, unspecified",0,0,0
14,Habitual aborter,0,0,0
14,Female infertility,,,
14,Female infertility associated with anovulation,0,0,0
14,Female infertility of tubal origin,1,0,1
14,Female infertility of uterine origin,0,0,0
14,Female infertility of cervical origin,0,0,0
14,Female infertility associated with male factors,0,0,0
14,Female infertility of other origin,0,0,0
14,"Female infertility, unspecified",0,0,0
14,Complications associated with artificial fertilization,,,
14,Infection associated with artificial insemination,0,0,0
14,Hyperstimulation of ovaries,0,0,0
14,Complications of attempted introduction of fertilized ovum following in vitro fertilization,0,0,0
14,Complications of attempted introduction of embryo in embryo transfer,0,0,0
14,Other complications associated with artificial fertilization,0,0,0
14,"Complication associated with artificial fertilization, unspecified",0,0,0
14,"Postprocedural disorders of genitourinary system, not elsewhere classified",,,
14,Postprocedural renal failure,0,0,0
14,Postprocedural urethral stricture,0,0,0
14,Postoperative adhesions of vagina,0,0,0
14,Prolapse of vaginal vault after hysterectomy,0,0,0
14,Postprocedural pelvic peritoneal adhesions,0,0,0
14,Malfunction of external stoma of urinary tract,0,0,0
14,Other postprocedural disorders of genitourinary system,0,0,0
14,"Postprocedural disorder of genitourinary system, unspecified",0,0,0
15,Ectopic pregnancy,,,
15,Abdominal pregnancy,1,0,1
15,Tubal pregnancy,34,0,34
15,Ovarian pregnancy,0,0,0
15,Other ectopic pregnancy,3,0,3
15,"Ectopic pregnancy, unspecified",78,0,78
15,Hydatidiform mole,,,
15,Classical hydatidiform mole,0,0,0
15,Incomplete and partial hydatidiform mole,0,0,0
15,"Hydatidiform mole, unspecified",3,0,3
15,Other abnormal products of conception,,,
15,Blighted ovum and nonhydatidiform mole,2,0,2
15,Missed abortion,5,0,5
15,Other specified abnormal products of conception,0,0,0
15,"Abnormal product of conception, unspecified",0,0,0
